Species1	Species2	TraitValue1	TraitValue2	PatristicDistance	NormalizedTraitDifference	NormalizedPatristicDistance	Sbm	Sou	FinalScore	AIC_BM	AIC_OU	delta_AIC	SelectedModel	family_1	superfamily_1	family_2	superfamily_2	taxonomic_level
Leontopithecus_rosalia	Leontopithecus_chrysomelas	124.889285714286	146.166666666667	1.4560128688	0.183725667934474	0.0119922263796461	0.987801744789597	0.952284487783736	14.5893763212022	345.440156149682	340.590581005642	4.84957514404022	OU	Callitrichidae	PLA	Callitrichidae	PLA	family
Eulemur_fulvus	Eulemur_collaris	97.5	159.812641723356	7.651134656	0.53805643406051	0.0630173955340987	0.998635202051938	0.992758577595662	8.47639188539729	345.440156149682	340.590581005642	4.84957514404022	OU	Lemuridae	STR	Lemuridae	STR	family
Eulemur_macaco	Eulemur_flavifrons	84.8677083333333	108.083333333333	3.030803714	0.200461993850983	0.024962749320008	0.941965126567377	0.871647859316845	6.99972048649887	345.440156149682	340.590581005642	4.84957514404022	OU	Lemuridae	STR	Lemuridae	STR	family
Eulemur_collaris	Eulemur_macaco	159.812641723356	84.8677083333333	14.8274950171	0.647133591122066	0.122124385504014	0.994332180413737	0.986826377055596	5.22916446672294	345.440156149682	340.590581005642	4.84957514404022	OU	Lemuridae	STR	Lemuridae	STR	family
Eulemur_albifrons	Eulemur_collaris	115.069444444444	159.812641723356	9.5384061272	0.386348010781475	0.0785616171597847	0.960523948170058	0.921247467606773	4.53048370711929	345.440156149682	340.590581005642	4.84957514404022	OU	Lemuridae	STR	Lemuridae	STR	family
Eulemur_sanfordi	Eulemur_fulvus	137.225	97.5	9.5384061272	0.343016942500165	0.0785616171597847	0.932486510623215	0.881430081056839	3.84851359178179	345.440156149682	340.590581005642	4.84957514404022	OU	Lemuridae	STR	Lemuridae	STR	family
Eulemur_sanfordi	Eulemur_macaco	137.225	84.8677083333333	14.8274950179	0.452094099561721	0.122124385510603	0.946719220526822	0.916705620715649	3.39356632524981	345.440156149682	340.590581005642	4.84957514404022	OU	Lemuridae	STR	Lemuridae	STR	family
Eulemur_collaris	Eulemur_flavifrons	159.812641723356	108.083333333333	14.8274950171	0.446671597271084	0.122124385504014	0.943796939486643	0.912939294995498	3.33908786049754	345.440156149682	340.590581005642	4.84957514404022	OU	Lemuridae	STR	Lemuridae	STR	family
Eulemur_albifrons	Eulemur_sanfordi	115.069444444444	137.225	5.21120138	0.191308519221129	0.0429212598308897	0.832258666562017	0.74167695315803	3.30580044034463	345.440156149682	340.590581005642	4.84957514404022	OU	Lemuridae	STR	Lemuridae	STR	family
Eulemur_collaris	Eulemur_coronatus	159.812641723356	111.208333333333	14.8274950171	0.419687885620662	0.122124385504014	0.927203789305106	0.892108150142726	3.06578396880493	345.440156149682	340.590581005642	4.84957514404022	OU	Lemuridae	STR	Lemuridae	STR	family
Eulemur_mongoz	Eulemur_macaco	129.245	84.8677083333333	15.6477288181	0.383188493491203	0.128880115234574	0.889190617530788	0.849984111902747	2.52718684134212	345.440156149682	340.590581005642	4.84957514404022	OU	Lemuridae	STR	Lemuridae	STR	family
Varecia_rubra	Varecia_variegata	119.076470588235	105.653333333333	3.814273482	0.1159059408417	0.0314156777389774	0.67138723345093	0.570322128355832	2.10416351412686	345.440156149682	340.590581005642	4.84957514404022	OU	Lemuridae	STR	Lemuridae	STR	family
Cebuella_pygmaea	Saimiri_sciureus	155.805555555556	78.9269792707293	41.3912937957	0.663830187060715	0.340913034479956	0.910581084677922	0.941250901247742	1.8328156997561	345.440156149682	340.590581005642	4.84957514404022	OU	Callitrichidae	PLA	Cebidae	PLA	superfamily
Nycticebus_pygmaeus	Loris_tardigradus	154.166666666667	107.833333333333	22.2897034077	0.400078498070263	0.183585718868412	0.836959439745523	0.817918179038311	1.78244516311511	345.440156149682	340.590581005642	4.84957514404022	OU	Lorisidae	STR	Lorisidae	STR	family
Callithrix_jacchus	Saimiri_sciureus	149.891791044776	78.9269792707293	41.3912937953	0.612766085835952	0.340913034476661	0.883076550897949	0.918958692945493	1.65176060864191	345.440156149682	340.590581005642	4.84957514404022	OU	Callitrichidae	PLA	Cebidae	PLA	superfamily
Pan_paniscus	Pan_troglodytes	79.1988095238095	92.911735192068	4.786270704	0.118408202277106	0.0394213835788014	0.627027987933451	0.532797475918794	1.60033934819196	345.440156149682	340.590581005642	4.84957514404022	OU	Hominidae	APE	Hominidae	APE	family
Eulemur_sanfordi	Eulemur_collaris	137.225	159.812641723356	9.5384061272	0.195039491560345	0.0785616171597847	0.701445296640057	0.625176038329588	1.55208129694575	345.440156149682	340.590581005642	4.84957514404022	OU	Lemuridae	STR	Lemuridae	STR	family
Leontopithecus_chrysomelas	Saimiri_sciureus	146.166666666667	78.9269792707293	41.3912937967	0.58060042757008	0.340913034488192	0.86259384149185	0.90168813698361	1.53564242169123	345.440156149682	340.590581005642	4.84957514404022	OU	Callitrichidae	PLA	Cebidae	PLA	superfamily
Eulemur_macaco	Lemur_catta	84.8677083333333	159.859444444444	47.7997285391	0.64753772268376	0.39369512303758	0.876860484334252	0.927536859449361	1.52558431773044	345.440156149682	340.590581005642	4.84957514404022	OU	Lemuridae	STR	Lemuridae	STR	family
Eulemur_mongoz	Eulemur_fulvus	129.245	97.5	15.6477288174	0.274111336429647	0.128880115228809	0.745989381679931	0.696858115928775	1.48212708469386	345.440156149682	340.590581005642	4.84957514404022	OU	Lemuridae	STR	Lemuridae	STR	family
Eulemur_albifrons	Eulemur_macaco	115.069444444444	84.8677083333333	14.8274950179	0.260785580340592	0.122124385510603	0.735073040987892	0.682214022687648	1.45680634608099	345.440156149682	340.590581005642	4.84957514404022	OU	Lemuridae	STR	Lemuridae	STR	family
Eulemur_rubriventer	Eulemur_macaco	125.871666666667	84.8677083333333	22.8374257191	0.35406047622163	0.188096949567152	0.777375018272065	0.758836263810784	1.42838004314987	345.440156149682	340.590581005642	4.84957514404022	OU	Lemuridae	STR	Lemuridae	STR	family
Eulemur_mongoz	Eulemur_collaris	129.245	159.812641723356	15.6477288174	0.263945097630863	0.128880115228809	0.727951416334689	0.678572608763619	1.38970944549332	345.440156149682	340.590581005642	4.84957514404022	OU	Lemuridae	STR	Lemuridae	STR	family
Eulemur_sanfordi	Eulemur_flavifrons	137.225	108.083333333333	14.8274950179	0.251632105710738	0.122124385510603	0.717934796606468	0.664930428248455	1.37006088597084	345.440156149682	340.590581005642	4.84957514404022	OU	Lemuridae	STR	Lemuridae	STR	family
Eulemur_coronatus	Eulemur_macaco	111.208333333333	84.8677083333333	13.292473054	0.227445705501405	0.109481412853371	0.69553502189301	0.635883696279414	1.32103717103848	345.440156149682	340.590581005642	4.84957514404022	OU	Lemuridae	STR	Lemuridae	STR	family
Cebuella_pygmaea	Macaca_arctoides	155.805555555556	60.0852272727273	78.0653383528	0.826524715989627	0.642973170080571	0.876406472160277	0.969541938825478	1.24632008444045	345.440156149682	340.590581005642	4.84957514404022	OU	Callitrichidae	PLA	Cercopithecidae	OWM	order
Eulemur_fulvus	Lemur_catta	97.5	159.859444444444	47.7997285384	0.538460565622204	0.393695123031814	0.800166449047498	0.864727507726625	1.18269603985399	345.440156149682	340.590581005642	4.84957514404022	OU	Lemuridae	STR	Lemuridae	STR	family
