species	trait_value
Ateles_geoffroyi	2930
Avahi_occidentalis	489
Carlito_syrichta	175
Cebuella_pygmaea	190
Cebus_albifrons	2163
Cercopithecus_ascanius	1916
Cheirogaleus_major	271
Eulemur_fulvus	1028
Galagoides_demidovii	153
Gorilla_beringei	8900
Gorilla_gorilla	10711.75
Hylobates_lar	3226
Lagothrix_lagotricha	2959
Lepilemur_ruficaudatus	337
Lophocebus_albigena	2933
Loris_tardigradus	348
Microcebus_murinus	78.299999999999997
Nasalis_larvatus	3036
Otolemur_crassicaudatus	437
Pan_troglodytes	7543.4799999999996
Papio_anubis	4788
Perodicticus_potto	587
Piliocolobus_badius	2164
Pongo_pygmaeus	7666.6700000000001
Propithecus_verreauxi	1341
Saguinus_oedipus	410
Saimiri_sciureus	731
