species	trait_value
Aotus_trivirgatus	0.73823529411764699
Callithrix_jacchus	0.35730337078651703
Cebuella_pygmaea	0.65833333333333299
Cheirogaleus_medius	0.40000000000000002
Daubentonia_madagascariensis	0.75833333333333297
Eulemur_albifrons	0.97083333333333299
Eulemur_collaris	1.0212925170067999
Eulemur_coronatus	0.91845238095238102
Eulemur_flavifrons	1.1112878787878799
Eulemur_fulvus	0.94999999999999996
Eulemur_macaco	0.90249999999999997
Eulemur_mongoz	1.0235416666666699
Eulemur_rubriventer	0.98941666666666706
Eulemur_rufifrons	0.93807692307692303
Eulemur_sanfordi	1.19166666666667
Galago_moholi	0.66249999999999998
Gorilla_gorilla	1.01789021164021
Hapalemur_griseus	1.0990350877193
Lemur_catta	1.01757407407407
Leontopithecus_chrysomelas	0.57083333333333297
Leontopithecus_rosalia	0.60571428571428598
Loris_tardigradus	0.36666666666666697
Macaca_arctoides	0.82386363636363602
Macaca_fascicularis	0.89749999999999996
Macaca_mulatta	0.90601389535462096
Macaca_nemestrina	1.1672564291866601
Macaca_nigra	1.0166666666666699
Microcebus_murinus	0.5
Mirza_zaza	0.39652777777777798
Nomascus_leucogenys	1.1499999999999999
Nycticebus_pygmaeus	0.53333333333333299
Pan_paniscus	0.73204365079365097
Pan_troglodytes	0.99574559673334795
Pongo_pygmaeus	0.97881393298060004
Propithecus_coquereli	0.75577731092436995
Propithecus_tattersalli	1.1666666666666701
Saimiri_sciureus	0.89392533214648595
Varecia_rubra	0.81138888888888905
Varecia_variegata	0.84366666666666701
