species	trait_value
Alouatta_caraya	262
Alouatta_palliata	318
Alouatta_seniculus	263
Aotus_trivirgatus	90.200000000000003
Arctocebus_calabarensis	30.300000000000001
Ateles_geoffroyi	490.30000000000001
Ateles_paniscus	452.5
Callimico_goeldii	54.100000000000001
Callithrix_jacchus	30.199999999999999
Cebuella_pygmaea	16.300000000000001
Cebus_albifrons	232.59999999999999
Cebus_capucinus	240
Tarsius_bancanus	24.399999999999999
Cercocebus_atys	492.30000000000001
Cercopithecus_ascanius	371
Cercopithecus_cephus	340
Cercopithecus_mitis	398.5
Cercopithecus_neglectus	452.5
Cheirogaleus_major	18.100000000000001
Cheirogaleus_medius	11.800000000000001
Chlorocebus_aethiops	335.39999999999998
Colobus_guereza	572.5
Colobus_polykomos	597
Daubentonia_madagascariensis	115.3
Erythrocebus_patas	504.5
Eulemur_fulvus	78.599999999999994
Eulemur_macaco	61
Eulemur_mongoz	58.200000000000003
Galago_moholi	11.800000000000001
Galago_senegalensis	19
Galagoides_demidovii	10.199999999999999
Gorilla_gorilla	2123.5
Hapalemur_griseus	45.200000000000003
Hylobates_lar	406
Lagothrix_lagotricha	463.19999999999999
Lemur_catta	81.200000000000003
Leontocebus_fuscicolis	39
Leontopithecus_rosalia	57.100000000000001
Lepilemur_mustelinus	27
Lophocebus_albigena	500
Loris_tardigradus	11
Macaca_arctoides	499.5
Macaca_fascicularis	339.60000000000002
Macaca_fuscata	535.39999999999998
Macaca_maura	389.5
Macaca_mulatta	478.30000000000001
Macaca_nemestrina	463.69999999999999
Macaca_nigra	461
Macaca_radiata	398
Macaca_silenus	476
Macaca_sylvanus	450
Mandrillus_leucophaeus	722
Mandrillus_sphinx	898
Mico_argentatus	32
Microcebus_murinus	7.0999999999999996
Miopithecus_talapoin	177.5
Mirza_coquereli	17.5
Nasalis_larvatus	600
Nycticebus_coucang	51.299999999999997
Otolemur_crassicaudatus	43.200000000000003
Otolemur_garnettii	52
Pan_paniscus	1447
Pan_troglodytes	1845.5
Papio_anubis	947.5
Papio_cynocephalus	770
Papio_hamadryas	727.5
Papio_ursinus	850
Perodicticus_potto	39.100000000000001
Plecturocebus_cupreus	74
Pongo_abelii	1969
Pongo_pygmaeus	1968.0999999999999
Propithecus_diadema	145
Propithecus_verreauxi	99.700000000000003
Pygathrix_nemaeus	435.19999999999999
Saguinus_geoffroyi	48
Saguinus_midas	40
Saguinus_oedipus	43.299999999999997
Saimiri_sciureus	109.5
Sapajus_apella	208.90000000000001
Semnopithecus_entellus	500
Semnopithecus_vetulus	447
Symphalangus_syndactylus	553.39999999999998
Tarsius_tarsier	24
Theropithecus_gelada	464
Trachypithecus_obscurus	383
Varecia_variegata	86.099999999999994
