species	trait_value
Cheirogaleus_medius	323.5
Daubentonia_madagascariensis	2999.0863100000001
Eulemur_albifrons	2587.5
Eulemur_collaris	2671.6603049999999
Eulemur_coronatus	1927.5
Eulemur_flavifrons	2820.4117649999998
Eulemur_fulvus	3076.333333
Eulemur_macaco	2867.666667
Eulemur_mongoz	1892.5
Eulemur_rubriventer	2464.2592589999999
Eulemur_rufus	2801
Eulemur_sanfordi	2493
Galago_moholi	170.25862069999999
Hapalemur_griseus	1292.868056
Lemur_catta	3015.823171
Loris_tardigradus	219
Microcebus_murinus	115
Mirza_coquereli	357.87708329999998
Nycticebus_coucang	1489.833333
Nycticebus_pygmaeus	631.97530859999995
Otolemur_garnettii	1335
Perodicticus_potto	1118
Propithecus_coquereli	5444.614286
Varecia_rubra	4301.25
Varecia_variegata	4209.6747969999997
